0.021346	0.007402	-0.007958	0.999713	0.002244	-0.003209	-0.002489	0.181658	-0.046405	-0.045621	-0.000000	-0.000000	-0.000000	0.052371	0.010471	-0.046882	1295382256.614327	0.295607	-0.860480	-9.745278	-0.017100	0.008800	-0.016900	0.144657	-0.442666	-0.020563	-0.019343	0.012006	-0.014484	1	5.926242	41
0.023299	0.006461	-0.008602	0.999671	0.002244	-0.003209	-0.002489	0.168114	0.015813	0.048733	-0.000000	-0.000001	-0.000000	0.047979	0.017526	-0.027674	1295382256.614327	0.295607	-0.860480	-9.745278	-0.017100	0.008800	-0.016900	0.144657	-0.442666	-0.020563	-0.019343	0.012006	-0.014484	0	6.421104	42
0.023290	0.006100	-0.008771	0.999672	0.002244	-0.003209	-0.002489	0.184092	0.006567	0.019935	-0.000000	-0.000000	-0.000000	0.054116	0.017461	-0.034840	1295382256.635381	0.322924	-0.819505	-9.651621	-0.020500	-0.001600	-0.020500	0.187703	-0.373271	0.073289	-0.022743	0.001606	-0.018084	1	6.400483	43
0.023142	0.006114	-0.008919	0.999674	0.002244	-0.003209	-0.002489	0.187446	-0.001416	0.019935	-0.000000	-0.000000	-0.000000	0.058119	0.017498	-0.034857	1295382256.656203	0.260485	-0.825358	-9.644791	-0.013000	-0.000500	-0.016900	0.132025	-0.378697	0.080772	-0.015243	0.002706	-0.014484	1	6.383760	44
0.023052	0.006034	-0.009065	0.999675	0.002244	-0.003209	-0.002489	0.193930	-0.009836	0.010506	-0.000000	-0.000000	-0.000000	0.063001	0.017264	-0.037378	1295382256.677192	0.260485	-0.825358	-9.644791	-0.013000	-0.000500	-0.016900	0.131552	-0.381607	0.080880	-0.015243	0.002706	-0.014484	1	6.366944	45
0.023279	0.006088	-0.009105	0.999669	0.002244	-0.003209	-0.002489	0.182516	0.012535	0.022358	-0.000000	-0.000001	-0.000000	0.060818	0.019848	-0.034584	1295382256.677192	0.260485	-0.825358	-9.644791	-0.013000	-0.000500	-0.016900	0.131552	-0.381607	0.080880	-0.015243	0.002706	-0.014484	0	6.560990	46
0.023201	0.006056	-0.009573	0.999667	0.002244	-0.003209	-0.002489	0.194024	0.005442	0.004475	-0.000000	-0.000001	-0.000000	0.066282	0.019944	-0.039229	1295382256.698331	0.387314	-0.796090	-9.657474	-0.017100	0.010100	-0.048000	0.259044	-0.351477	0.067876	-0.019343	0.013306	-0.045584	1	6.540117	47
0.022933	0.006354	-0.009865	0.999668	0.002244	-0.003209	-0.002489	0.191042	-0.004973	0.031974	-0.000000	-0.000001	-0.000000	0.068356	0.020059	-0.032214	1295382256.719244	0.346338	-0.915114	-9.649669	-0.008300	0.003100	-0.029600	0.215935	-0.471753	0.070747	-0.010543	0.006306	-0.027184	1	6.529834	48
0.023094	0.006042	-0.010136	0.999664	0.002244	-0.003209	-0.002489	0.208586	-0.014058	-0.016579	-0.000000	-0.000001	-0.000000	0.076221	0.019676	-0.044846	1295382256.740364	0.346338	-0.915114	-9.649669	-0.008300	0.003100	-0.029600	0.209715	-0.477044	0.070869	-0.010543	0.006306	-0.027184	1	6.517535	49
0.023575	0.006121	-0.010412	0.999649	0.002244	-0.003209	-0.002489	0.188813	0.030590	0.017918	-0.000000	-0.000001	-0.000000	0.072213	0.026514	-0.036983	1295382256.740364	0.346338	-0.915114	-9.649669	-0.008300	0.003100	-0.029600	0.209715	-0.477044	0.070869	-0.010543	0.006306	-0.027184	0	6.707560	50
0.023831	0.006186	-0.010682	0.999640	0.002244	-0.003209	-0.002489	0.196238	0.024213	0.006863	-0.000000	-0.000001	-0.000000	0.077064	0.027226	-0.039632	1295382256.761214	0.341460	-0.825358	-9.714059	0.019700	0.011200	-0.028500	0.209827	-0.372175	0.010333	0.017457	0.014406	-0.026084	1	6.686821	51
0.024021	0.006156	-0.010828	0.999634	0.002244	-0.003209	-0.002489	0.202449	0.021903	-0.008095	-0.000000	-0.000001	-0.000000	0.080385	0.027690	-0.043597	1295382256.772295	0.341460	-0.825358	-9.714059	0.019700	0.011200	-0.028500	0.208287	-0.367319	0.010116	0.017457	0.014406	-0.026084	1	6.680308	52
0.024111	0.006216	-0.010937	0.999630	0.002244	-0.003209	-0.002489	0.207275	0.012652	-0.010014	-0.000000	-0.000001	-0.000000	0.084863	0.028093	-0.044535	1295382256.793169	0.333656	-0.919016	-9.672108	0.009300	0.004200	-0.013000	0.199377	-0.459078	0.047504	0.007057	0.007406	-0.010584	1	6.664306	53
0.024079	0.006420	-0.011043	0.999628	0.002244	-0.003209	-0.002489	0.206936	0.000813	0.012359	-0.000000	-0.000001	-0.000000	0.087836	0.027903	-0.038987	1295382256.814291	0.333656	-0.919016	-9.672108	0.009300	0.004200	-0.013000	0.198081	-0.457373	0.047397	0.007057	0.007406	-0.010584	1	6.647790	54
0.024150	0.006415	-0.011022	0.999627	0.002244	-0.003209	-0.002489	0.196924	0.009825	0.021382	-0.000000	-0.000001	-0.000000	0.086270	0.029473	-0.037468	1295382256.814291	0.333656	-0.919016	-9.672108	0.009300	0.004200	-0.013000	0.198081	-0.457373	0.047397	0.007057	0.007406	-0.010584	0	6.836510	55
0.024074	0.007055	-0.011184	0.999623	0.002244	-0.003209	-0.002489	0.189211	-0.004339	0.072530	-0.000000	-0.000001	-0.000000	0.086217	0.028682	-0.022555	1295382256.835203	0.412679	-0.896577	-9.697474	0.021500	0.023600	-0.017900	0.273292	-0.434703	0.021972	0.019257	0.026806	-0.015484	1	6.815927	56
