-0.046500	-0.107155	-0.039450	0.992371	0.002301	-0.003138	-0.002477	0.836274	0.112331	0.102606	-0.000004	0.000008	0.001998	0.883703	0.293953	0.103876	1264001129.206603	-0.253327	0.806569	-9.427448	0.044100	-0.045700	0.089000	1.781372	-0.145994	0.408991	0.041799	-0.042562	0.091477	1	21.150938
-0.044567	-0.108041	-0.037670	0.992432	0.002301	-0.003138	-0.002477	0.836922	0.106751	0.103277	-0.000004	0.000008	0.001998	0.908832	0.297239	0.106968	1264001129.236628	-0.105796	1.020102	-9.593420	0.145300	-0.061700	0.098800	1.992497	0.053042	0.264030	0.142999	-0.058562	0.101277	1	21.129227
-0.043233	-0.109774	-0.037833	0.992295	0.002296	-0.003132	-0.002476	0.854337	0.115817	0.104725	-0.000006	0.000008	0.002001	0.913388	0.298681	0.106026	1264001129.236628	-0.105796	1.020102	-9.593420	0.145300	-0.061700	0.098800	1.992497	0.053042	0.264030	0.142999	-0.058562	0.101277	0	21.630201
-0.040331	-0.111220	-0.035308	0.992349	0.002296	-0.003132	-0.002476	0.835896	0.115453	0.102219	-0.000006	0.000008	0.002001	0.947643	0.303362	0.110219	1264001129.277572	-0.198973	1.191898	-9.602156	0.159300	-0.072900	0.101400	1.968106	0.293269	0.232860	0.157004	-0.069768	0.103876	1	21.590052
-0.038647	-0.112344	-0.033657	0.992347	0.002296	-0.003132	-0.002476	0.836214	0.115735	0.099252	-0.000006	0.000008	0.002001	0.971961	0.306722	0.113149	1264001129.306648	-0.171796	1.123956	-9.715716	0.132600	-0.080400	0.094200	2.039124	0.273820	0.140771	0.130304	-0.077268	0.096676	1	21.569294
-0.043431	-0.111080	-0.034187	0.992273	0.002314	-0.003134	-0.002474	0.814005	0.078927	0.094279	-0.000006	0.000010	0.002001	0.962391	0.297235	0.110216	1264001129.306648	-0.171796	1.123956	-9.715716	0.132600	-0.080400	0.094200	2.039124	0.273820	0.140771	0.130304	-0.077268	0.096676	0	22.039085
-0.042595	-0.112202	-0.032258	0.992248	0.002314	-0.003134	-0.002474	0.841357	0.077686	0.092648	-0.000006	0.000010	0.002001	0.991540	0.299991	0.113507	1264001129.341532	-0.356211	0.956042	-9.755511	0.064300	-0.070300	0.099100	1.849500	0.055797	0.071377	0.061986	-0.067166	0.101574	1	22.004991
-0.046204	-0.112695	-0.032521	0.992022	0.002326	-0.003129	-0.002472	0.828215	0.042748	0.089998	-0.000007	0.000013	0.002001	0.982257	0.290906	0.110916	1264001129.341532	-0.356211	0.956042	-9.755511	0.064300	-0.070300	0.099100	1.849500	0.055797	0.071377	0.061986	-0.067166	0.101574	0	22.528500
-0.044909	-0.114576	-0.029667	0.991955	0.002326	-0.003129	-0.002472	0.845382	0.028632	0.083718	-0.000007	0.000013	0.002001	1.026312	0.292774	0.115485	1264001129.393744	-0.399888	0.731833	-9.809864	0.066100	-0.078300	0.097000	1.830337	-0.222599	0.032930	0.063774	-0.075171	0.099472	1	22.477011
-0.044712	-0.114866	-0.029103	0.991947	0.002326	-0.003129	-0.002472	0.845554	0.026451	0.082694	-0.000007	0.000013	0.002001	1.033768	0.293016	0.116219	1264001129.402562	-0.419300	0.731833	-9.780746	0.063000	-0.073200	0.116200	1.840684	-0.190153	0.062917	0.060674	-0.070071	0.118672	1	22.476548
